1112,,Victor Osimhen Napoli FC | ITA 1,88,ST CF,24.5K,PAC 95,SHO 88,PAS 73,DRI 85,DEF 46,PHY 86,3,4,H/M,Right,2125
1113,,Douglas Luiz Aston Villa | ENG 1,88,CDM CM,22.3K,PAC 80,SHO 77,PAS 88,DRI 87,DEF 85,PHY 81,3,2,H/M,Right,2279
1114,,Frenkie de Jong FC Barcelona | ESP 1,88,CM,26.5K,PAC 84,SHO 70,PAS 87,DRI 88,DEF 78,PHY 80,4,3,H/M,Right,2223
1115,,Jack Grealish Manchester City | ENG 1,88,CAM LM LW,,PAC 86,SHO 83,PAS 87,DRI 89,DEF 48,PHY 75,4,3,H/M,Right,2091
1116,,Dejan Kulusevski Spurs | ENG 1,88,RW RM CF,,PAC 88,SHO 85,PAS 86,DRI 94,DEF 62,PHY 83,4,4,H/M,Left,2283
1117,,Patrick Bamford Leeds United | ENG 1,88,ST CF,,PAC 90,SHO 86,PAS 80,DRI 99,DEF 50,PHY 81,4,3,H/H,Left,2223
1118,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1119,,Luis Diaz Liverpool | ENG 1,88,LW LM,,PAC 93,SHO 86,PAS 81,DRI 92,DEF 37,PHY 80,4,4,H/M,Right,2143
1120,,Nacho Fernandez Real Madrid | ESP 1,88,CB LB,,PAC 83,SHO 43,PAS 75,DRI 77,DEF 89,PHY 88,2,4,L/H,Right,2037
1121,,Kevin Lasagna Hellas Verona | ITA 1,88,ST CF,,PAC 93,SHO 86,PAS 80,DRI 88,DEF 52,PHY 75,4,4,H/L,Left,2207
1122,,Scott McTominay Manchester Utd | ENG 1,88,CDM CM,,PAC 81,SHO 83,PAS 82,DRI 84,DEF 86,PHY 93,3,4,M/H,Right,2304
1123,,Jonathan David LOSC Lille | FRA 1,88,ST CF,21K,PAC 91,SHO 89,PAS 81,DRI 88,DEF 43,PHY 81,3,5,H/H,Right,2155
1124,,Domenico Berardi Sassuolo | ITA 1,88,RM RW,26K,PAC 88,SHO 87,PAS 85,DRI 90,DEF 41,PHY 76,4,3,M/M,Left,2176
1125,,Dante OGC Nice | FRA 1,88,ST CF,,PAC 88,SHO 91,PAS 82,DRI 84,DEF 74,PHY 89,3,5,H/L,Left,2346
1126,,Christian Benteke D.C. United | MLS,88,ST CF,25K,PAC 87,SHO 92,PAS 79,DRI 87,DEF 45,PHY 92,4,4,M/L,Right,2229
1127,,Omer Toprak Antalyaspor | TUR 1,88,CB,14.8K,PAC 81,SHO 50,PAS 73,DRI 79,DEF 91,PHY 89,2,4,M/M,Right,2082
1128,,Emre Can Borussia Dortmund | GER 1,88,CM CB CDM,40.3K,PAC 86,SHO 84,PAS 84,DRI 87,DEF 89,PHY 93,3,4,M/H,Right,2409
1129,,Marcus Rashford Manchester Utd | ENG 1,88,LW LM ST,,PAC 93,SHO 88,PAS 84,DRI 87,DEF 49,PHY 82,5,3,M/L,Right,2238
1130,,Antoine Griezmann Atletico de Madrid | ESP 1,88,ST CF RW,23K,PAC 87,SHO 88,PAS 88,DRI 91,DEF 58,PHY 80,4,3,M/M,Left,2349
1131,,Amath Ndiaye RCD Mallorca | ESP 1,88,LM RM ST LW,25K,PAC 96,SHO 83,PAS 82,DRI 90,DEF 64,PHY 81,4,4,M/M,Right,2282
1132,,Steven Berghuis Ajax | NED 1,88,CAM RW,,PAC 87,SHO 88,PAS 89,DRI 88,DEF 47,PHY 77,4,3,H/M,Left,2198
1133,,Wout Weghorst Manchester Utd | ENG 1,88,ST CF,,PAC 87,SHO 90,PAS 80,DRI 87,DEF 60,PHY 94,4,4,H/H,Right,2266
1134,,Thomas Muller FC Bayern Munchen | GER 1,88,CAM CF,23K,PAC 70,SHO 86,PAS 84,DRI 82,DEF 57,PHY 72,3,4,H/H,Right,2127
1135,,Nahuel Molina Atletico de Madrid | ESP 1,88,RWB RB RM,,PAC 92,SHO 76,PAS 82,DRI 86,DEF 85,PHY 85,3,3,H/H,Right,2286
1136,,Dani Ceballos Real Madrid | ESP 1,88,CM CDM CAM,,PAC 84,SHO  84,PAS 88,DRI 90,DEF 80,PHY 82,4,4,H/H,Right,2322
1137,,Keylor Navas Nottm Forest | ENG 1,88,GK,13K,DIV 89,HAN 84,KIC 75,REF 89,SPD 54,POS 87,1,3,M/M,Right,1004
1138,,Joao Cancelo FC Bayern Munchen | GER 1,88,LB RB LWB,14K,PAC 85,SHO 73,PAS 85,DRI 85,DEF 81,PHY 73,4,4,H/M,Right,2204
1139,,Ciro Immobile Latium | ITA 1,88,ST CF,31K,PAC 87,SHO 89,PAS 71,DRI 83,DEF 41,PHY 79,3,4,H/M,Right,2087
1140,,Bruno Fernandes Manchester Utd | ENG 1,88,RM CM RW,30K,PAC 76,SHO 88,PAS 90,DRI 84,DEF 70,PHY 79,4,3,H/H,Right,2317
1141,,Miranda Real Betis | ESP 1,88,LB LWB,20K,PAC 91,SHO 71,PAS 84,DRI 88,DEF 88,PHY 84,3,3,M/M,Left,2290
1142,,Brais Mendez Real Sociedad | ESP 1,88,CAM RM RW,,PAC 85,SHO 85,PAS 89,DRI 88,DEF 66,PHY 79,4,3,M/M,Left,2265
1143,,Lucas Moura Spurs | ENG 1,88,RW RM,25K,PAC 94,SHO 85,PAS 80,DRI 91,DEF 56,PHY 76,4,4,M/M,Right,2259
1144,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1145,,Ferran Torres FC Barcelona | ESP 1,88,LW LM ST,20.8K,PAC 90,SHO 86,PAS 86,DRI 90,DEF 40,PHY 75,4,4,H/M,Right,2159
1146,,Julian Brandt  Borussia Dortmund | GER 1,88,RM CAM CF RW,,PAC 77,SHO 85,PAS 88,DRI 91,DEF 54,PHY 73,4,4,H/M,Right,2158
1147,,Mario Balotelli FC Sion | SUI 1,88,ST CF,,PAC 90,SHO 88,PAS 80,DRI 85,DEF 38,PHY 91,5,4,H/L,Right,2184
1148,,Wissam Ben Yedder AS Monaco | FRA 1,88,ST CF,30.5K,PAC 86,SHO 88,PAS 83,DRI 92,DEF 43,PHY 74,4,5,H/L,Right,2189
1149,,Dusan Vlahovic Juventus | ITA 1,88,ST CF,20.8K,PAC 85,SHO 89,PAS 72,DRI 83,DEF 32,PHY 84,3,3,M/M,Left,1996
1150,,Giovanni Di Lorenzo Napoli FC | ITA 1,88,RB RWB,23.5K,PAC 90,SHO 73,PAS 80,DRI 83,DEF 84,PHY 86,3,3,M/M,Right,2266
1151,,Rodri Manchester City | ENG 1,88,CDM,28.5K,PAC 60,SHO 73,PAS 80,DRI 80,DEF 84,PHY 85,3,4,M/H,Right,2120
1152,,Vincenzo Grifo SC Freiburg | GER 1,88,LM CF LW,22.5K,PAC 83,SHO 84,PAS 88,DRI 89,DEF 48,PHY 72,4,3,M/M,Right,2180
1153,,Sebastien Haller Borussia Dortmund | GER 1,88,ST CF,,PAC 84,SHO 88,PAS 79,DRI 84,DEF 58,PHY 99,3,5,H/M,Right,2276
1154,,Nicolo Rovella Monza | ITA 1,88,CM CDM,,PAC 83,SHO 82,PAS 85,DRI 84,DEF 90,PHY 82,4,4,M/M,Right,2367
1155,,Stevan Jovetic Hertha Berlin | GER 1,88,ST CAM CF,,PAC 90,SHO 88,PAS 83,DRI 90,DEF 41,PHY 78,4,4,H/L,Right,2201
1156,,Chris Smalling Roma FC | ITA 1,88,CB,,PAC 84,SHO 54,PAS 65,DRI 68,DEF 87,PHY 89,2,3,M/H,Right,1952
1157,,Nuno Tavares OM | FRA 1,88,LB LWB LM LW,,PAC 92,SHO 70,PAS 80,DRI 88,DEF 80,PHY 85,3,5,H/M,Left,2257
1158,,Fabio Carvalho Liverpool | ENG 1,88,CAM RM CM,27.5K,PAC 89,SHO 83,PAS 82,DRI 90,DEF 60,PHY 73,4,4,H/M,Right,2162
1159,,Nicolo Fagioli Juventus | ITA 1,88,CM CDM CAM,20.5K,PAC 86,SHO 77,PAS 88,DRI 90,DEF 80,PHY 76,3,5,M/M,Right,2282
1160,,Illan Meslier Leeds United | ENG 1,88,GK,33.3K,DIV 90,HAN 89,KIC 84,REF 92,SPD 50,POS 85,1,3,M/M,Left,862
1161,,Jacob Ramsey Aston Villa | ENG 1,88,CM CDM RM CAM,,PAC 85,SHO 81,PAS 86,DRI 88,DEF 80,PHY 85,3,4,H/H,Right,2285
1162,,Victor Osimhen Napoli FC | ITA 1,88,ST CF,,PAC 95,SHO 88,PAS  73,DRI 84,DEF 47,PHY 86,4,4,H/M,Right,2124
1163,,Carlos Vela LAFC | MLS,88,LW CAM ST,,PAC 92,SHO 86,PAS 85,DRI 91,DEF 37,PHY 75,4,3,H/L,Left,2161
1164,,Quinten Timber Feyenoord | NED 1,88,CB LB CDM CM,,PAC 87,SHO 67,PAS 80,DRI  85,DEF 84,PHY 92,3,4,H/H,Right,2240
1165,,Kingsley Coman FC Bayern Munchen | GER 1,88,LM LW,26.5K,PAC 94,SHO 80,PAS 82,DRI 89,DEF 32,PHY 66,5,3,M/M,Right,2037
1166,,Quinten Timber Feyenoord | NED 1,88,CDM CM CAM,,PAC 90,SHO 70,PAS 84,DRI 88,DEF  81,PHY 90,4,4,H/H,Right,2277
1167,,Tammy Abraham Roma FC | ITA 1,88,ST CF,27K,PAC 90,SHO 88,PAS 73,DRI 86,DEF 42,PHY 86,4,4,H/M,Right,2065
1168,,Raphinha FC Barcelona | ESP 1,88,RW RM,28K,PAC 95,SHO 84,PAS 83,DRI 89,DEF 57,PHY 80,4,4,H/H,Left,2235
1169,,Anthony Gordon Newcastle Utd | ENG 1,88,LW RM LM RW,,PAC 92,SHO 87,PAS 86,DRI 89,DEF 48,PHY 74,4,5,H/M,Right,2185
1170,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1171,,Vanderson AS Monaco | FRA 1,88,RB RWB RM RW,,PAC 91,SHO 70,PAS 80,DRI 77,DEF 84,PHY 88,3,3,M/M,Right,2223
1172,,Vanderson AS Monaco | FRA 1,88,RW  RWB RB RM,,PAC 92,SHO 84,PAS 86,DRI 88,DEF 70,PHY 77,4,4,H/M,Right,2287
1173,,Marc Guehi Crystal Palace | ENG 1,88,CB,22K,PAC 82,SHO 44,PAS 71,DRI 79,DEF 89,PHY 85,2,4,M/M,Right,1964
1174,,Mohammed Kudus Ajax | NED 1,88,CAM CM,22.5K,PAC 93,SHO 81,PAS 84,DRI 88,DEF 75,PHY 85,4,3,M/M,Left,2283
1175,,Jesper Lindstrom Frankfurt | GER 1,88,CAM RW ST LW,,PAC 94,SHO 84,PAS 83,DRI 88,DEF 62,PHY 78,4,4,H/M,Right,2219
1176,,Anthony Elanga Manchester Utd | ENG 1,88,RW RM LW,23K,PAC 92,SHO 85,PAS 84,DRI 88,DEF 43,PHY 68,4,3,H/H,Right,2145
1177,,Alexander Sorloth Real Sociedad | ESP 1,88,ST CF,,PAC 92,SHO 87,PAS 83,DRI 87,DEF 46,PHY 94,3,4,H/M,Left,2200
1178,,Dani Olmo RB Leipzig | GER 1,88,CAM CF,28.5K,PAC 77,SHO 85,PAS 88,DRI 92,DEF 60,PHY 70,5,4,M/H,Right,2205
1179,,Jonas Hofmann Mgladbach | GER 1,88,CAM RM LM,25.5K,PAC 83,SHO 85,PAS 87,DRI 88,DEF 72,PHY 82,3,4,H/H,Right,2283
1180,,Lautaro Martinez Inter | ITA 1,88,ST CF,26.8K,PAC 85,SHO 87,PAS 75,DRI 88,DEF 50,PHY 86,4,4,H/M,Right,2193
1181,,Seko Fofana RC Lens | FRA 1,88,CM CDM,,PAC 84,SHO 78,PAS 82,DRI 86,DEF 84,PHY 91,4,4,H/H,Right,2270
1182,,Stephy Mavididi Montpellier | FRA 1,88,LM ST LW,30K,PAC 95,SHO 87,PAS 81,DRI 88,DEF 40,PHY 80,4,4,H/M,Right,2127
1183,,Jorginho Arsenal | ENG 1,88,CM CDM,,PAC 83,SHO 76,PAS 92,DRI 88,DEF  84,PHY 84,3,4,M/H,Right,2351
1184,,Coutinho Aston Villa | ENG 1,88,CAM CM LW,,PAC 80,SHO 85,PAS 86,DRI 91,DEF 56,PHY 65,5,4,H/M,Right,2197
1185,,Rafael Santos Borre Frankfurt | GER 1,88,ST CF,,PAC 87,SHO 87,PAS 84,DRI 89,DEF 60,PHY 86,3,4,H/H,Right,2331
1186,,Nicolas Otamendi SL Benfica | POR 1,88,CB,,PAC 80,SHO 63,PAS 70,DRI 69,DEF 90,PHY 87,2,3,M/H,Right,2078
1187,,Nabil Fekir Real Betis | ESP 1,88,CAM,22K,PAC 87,SHO 87,PAS 88,DRI 87,DEF 41,PHY 85,4,4,H/M,Left,2176
1188,,Alphonso Davies FC Bayern Munchen | GER 1,88,LB LWB LM,40.8K,PAC 97,SHO 70,PAS 84,DRI 88,DEF 80,PHY 82,4,4,H/L,Left,2262
1189,,Riyad Mahrez Manchester City | ENG 1,88,RM RW,20K,PAC 84,SHO 85,PAS 84,DRI 92,DEF 40,PHY 64,5,4,M/M,Left,2083
1190,,Stephan El Shaarawy Roma FC | ITA 1,88,CF LM LW,25K,PAC 93,SHO 84,PAS 84,DRI 88,DEF 57,PHY 77,5,3,M/M,Right,2246
1191,,Matthijs de Ligt FC Bayern Munchen | GER 1,88,CB,24.5K,PAC 80,SHO 62,PAS 65,DRI 73,DEF 88,PHY 90,2,3,M/H,Right,2026
1192,,Ivan Rakitic Sevilla FC | ESP 1,88,CF CM,28.5K,PAC 76,SHO 84,PAS 90,DRI 82,DEF 80,PHY 72,4,4,M/M,Right,2230
1193,,Ilkay Gundogan Manchester City | ENG 1,88,CM CDM,,PAC 78,SHO 84,PAS 88,DRI 88,DEF 78,PHY 78,4,4,H/M,Right,2283
1194,,Edin Dzeko Inter | ITA 1,88,ST CF,22K,PAC 71,SHO 88,PAS 75,DRI 83,DEF 49,PHY 80,3,5,M/M,Right,2020
1195,,Paulo Dybala Roma FC | ITA 1,88,ST CAM CF,24K,PAC 83,SHO 87,PAS 87,DRI 92,DEF 42,PHY 64,4,3,H/L,Left,2154
1196,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1197,,Thiago Silva Chelsea | ENG 1,88,CB,33.5K,PAC 53,SHO 56,PAS 75,DRI 74,DEF 89,PHY 80,2,3,M/H,Right,2035
1198,,Henrikh Mkhitaryan  Inter | ITA 1,88,CAM CM,,PAC 89,SHO 86,PAS 86,DRI 90,DEF 63,PHY 80,4,5,H/L,Right,2288
1199,,Fred Manchester Utd | ENG 1,88,CM CDM,36.3K,PAC 85,SHO 76,PAS 86,DRI 90,DEF 83,PHY 80,4,4,H/H,Left,2363
1200,,Parejo Villarreal CF | ESP 1,88,CM,27K,PAC 54,SHO 85,PAS 92,DRI 83,DEF 73,PHY 71,3,4,M/M,Right,2181
1201,,Martin Terrier Stade Rennais FC | FRA 1,88,LW LM ST,,PAC 93,SHO 88,PAS 84,DRI 86,DEF 43,PHY 80,4,4,H/M,Right,2161
1202,,Jamie Vardy Leicester City | ENG 1,88,ST CF,24K,PAC 90,SHO 90,PAS 78,DRI 83,DEF 55,PHY 76,4,4,H/M,Right,2216
1203,,Jordi Alba FC Barcelona | ESP 1,88,LB LWB,30.3K,PAC 90,SHO 73,PAS 85,DRI 85,DEF 82,PHY 80,3,3,H/H,Left,2275
1204,,Matteo Politano Napoli FC | ITA 1,88,ST RM CF RW,,PAC 92,SHO 86,PAS 85,DRI 91,DEF 49,PHY 62,4,4,H/L,Left,2158
1205,,Martin Odegaard Arsenal | ENG 1,88,CM CAM,25K,PAC 85,SHO 82,PAS 90,DRI 88,DEF 62,PHY 67,5,2,H/M,Left,2188
1206,,Raphael Varane Manchester Utd | ENG 1,88,CB,109K,PAC 85,SHO 53,PAS 68,DRI 72,DEF 89,PHY 85,2,4,M/H,Right,1995
1207,,Vanja Milinkovic-Savic Torino | ITA 1,88,GK,32.5K,DIV 88,HAN 86,KIC 85,REF 87,SPD 99,POS 86,1,3,M/M,Right,1073
1208,,Virgil van Dijk Liverpool | ENG 1,88,CB,,PAC 79,SHO 58,PAS 68,DRI 69,DEF 89,PHY 84,2,3,M/H,Right,1998
1209,,Kylian Mbappe Paris SG | FRA 1,88,ST CF LW,,PAC 94,SHO 86,PAS 76,DRI 89,DEF 33,PHY 72,5,4,H/L,Right,2043
1210,,Fikayo Tomori Milan | ITA 1,88,CB,22.3K,PAC 88,SHO 45,PAS 65,DRI 71,DEF 88,PHY 85,2,4,M/H,Right,1935
1211,,Nick Pope Newcastle Utd | ENG 1,88,GK,,DIV 88,HAN  89,KIC 83,REF 90,SPD 57,POS 88,1,3,M/M,Right,902
1212,,Cody Gakpo PSV | NED 1,88,ST LM CF,30.3K,PAC 91,SHO 88,PAS 84,DRI 90,DEF 46,PHY 82,4,4,H/M,Right,2180
1213,,Diogo Dalot Manchester Utd | ENG 1,88,RB RWB,45.3K,PAC 89,SHO 73,PAS 85,DRI 88,DEF 85,PHY 87,3,4,H/H,Right,2312
1214,,Thiago Silva Chelsea | ENG 1,88,CB,40.3K,PAC 77,SHO 56,PAS 77,DRI 76,DEF 90,PHY 83,2,3,M/H,Right,2119
1215,,Mislav Orsic Dinamo Zagreb | CRO 1,88,LW LM ST,,PAC 95,SHO 88,PAS 81,DRI 85,DEF 64,PHY 71,4,4,H/H,Right,2266
1216,,Dusan Vlahovic Juventus | ITA 1,88,ST CF,,PAC 86,SHO 90,PAS 73,DRI 88,DEF 32,PHY 85,4,4,H/M,Left,2072
1217,,Youssouf Fofana AS Monaco | FRA 1,88,CDM CM,,PAC 81,SHO 78,PAS 84,DRI 86,DEF 86,PHY 88,3,3,M/H,Right,2299
1218,,Enzo Fernandez SL Benfica | POR 1,88,CM CDM,,PAC 85,SHO 82,PAS 87,DRI 88,DEF 83,PHY 89,3,4,H/H,Right,2383
1219,,Youri Tielemans Leicester City | ENG 1,88,CDM CM,22.3K,PAC 73,SHO 83,PAS 89,DRI 84,DEF 82,PHY  78,4,5,M/M,Right,2301
1220,,Bukayo Saka Arsenal | ENG 1,88,RM LM RW,23.8K,PAC 91,SHO 83,PAS 83,DRI 88,DEF 68,PHY 75,4,4,H/M,Left,2227
1221,,Eder Militao Real Madrid | ESP 1,88,CB,204K,PAC 87,SHO 52,PAS 75,DRI 76,DEF 88,PHY 86,2,3,M/M,Right,2074
1222,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1223,,Davor Suker Icons | ICO,88,ST CF,27.8K,PAC 86,SHO 91,PAS 81,DRI 90,DEF 44,PHY 76,4,4,H/M,Left,2194
1224,,Marcus Thuram Mgladbach | GER 1,88,ST LM CF,,PAC 92,SHO 89,PAS 82,DRI 88,DEF 58,PHY 87,4,3,M/M,Right,2230
1225,,Marcos Acuna Sevilla FC | ESP 1,88,LB LWB LM,,PAC 85,SHO 80,PAS 86,DRI 90,DEF 83,PHY 86,3,3,H/H,Left,2355
1226,,Hakim Ziyech  Chelsea | ENG 1,88,CAM RM RW,,PAC 86,SHO 85,PAS 91,DRI 87,DEF 55,PHY 70,5,2,H/H,Left,2182
1227,,Steven Bergwijn Ajax | NED 1,88,ST CF RW LW,,PAC 94,SHO 87,PAS 84,DRI 91,DEF 50,PHY 80,4,3,H/M,Right,2215
1228,,Dani Alves Brazil | WC,88,RB RWB RM,35K,PAC 90,SHO 78,PAS 89,DRI 86,DEF 85,PHY 82,4,3,H/M,Right,2390
1229,,Edinson Cavani Uruguay | WC,88,ST CF,18.3K,PAC 87,SHO 90,PAS 75,DRI 88,DEF 58,PHY 83,3,4,H/H,Right,2247
1230,,Leroy Sane FC Bayern Munchen | GER 1,88,CAM LM RW LW,25.5K,PAC 92,SHO 87,PAS 85,DRI 89,DEF 42,PHY 72,4,3,M/M,Left,2180
1231,,Marcus Rashford Manchester Utd | ENG 1,88,LW LM ST,225K,PAC 92,SHO 87,PAS 82,DRI 86,DEF 50,PHY 81,5,4,M/L,Right,2213
1232,,Richarlison Spurs | ENG 1,88,ST CF LW,46.5K,PAC 89,SHO 87,PAS 80,DRI 88,DEF 61,PHY 86,4,5,H/M,Right,2266
1233,,Luis Hernandez Icons | ICO,88,ST CF,56K,PAC 92,SHO 88,PAS 73,DRI 88,DEF 48,PHY 69,4,4,H/M,Right,2151
1234,,Sergio Busquets FC Barcelona | ESP 1,88,CDM,44.5K,PAC 77,SHO 80,PAS 86,DRI 87,DEF 88,PHY 83,3,3,M/M,Right,2287
1235,,Gianluca Zambrotta Icons | ICO,88,RB RWB LB,49.5K,PAC 89,SHO 71,PAS 83,DRI 83,DEF 87,PHY 86,4,5,H/M,Right,2287
1236,,Georginio Wijnaldum Roma FC | ITA 1,88,CM CDM,18.5K,PAC 78,SHO 80,PAS 85,DRI 88,DEF 85,PHY 86,3,4,H/H,Right,2370
1237,,Sofiane Boufal Angers SCO | FRA 1,88,CF LM ST,21.3K,PAC 90,SHO 84,PAS 87,DRI 95,DEF 41,PHY 70,4,5,M/L,Right,2137
1238,,Christian Pulisic Chelsea | ENG 1,88,LW LM RW,22.5K,PAC 93,SHO 82,PAS 83,DRI 92,DEF 43,PHY 65,4,4,M/M,Right,2117
1239,,Joe Cole Heroes | ENG 1,88,LM RM CAM LW,30.3K,PAC 90,SHO 86,PAS 87,DRI 91,DEF 52,PHY 72,4,4,H/M,Right,2196
1240,,Tim Cahill Heroes | MLS,88,ST CM CAM CF,26K,PAC 87,SHO  88,PAS 79,DRI 85,DEF 65,PHY 90,3,4,H/M,Right,2292
1241,,Robbie Keane Heroes | ENG 1,88,ST CF,,PAC 90,SHO 91,PAS 78,DRI 91,DEF 47,PHY 79,4,5,H/M,Right,2179
1242,,Freddie Ljungberg Heroes | ENG 1,88,LM RM LW,21.5K,PAC 90,SHO 85,PAS 84,DRI 88,DEF 47,PHY 80,4,4,M/M,Right,2154
1243,,Jorge Campos Heroes | MLS,88,GK,36.5K,DIV 95,HAN 85,KIC 82,REF 91,SPD 86,POS 82,3,4,M/M,Right,1909
1244,,Carvajal Real Madrid | ESP 1,88,RB RWB,25.5K,PAC 89,SHO 58,PAS 84,DRI  84,DEF 83,PHY 84,3,3,H/M,Right,2183
1245,,Arkadiusz Milik Juventus | ITA 1,88,ST CF,26K,PAC 88,SHO 88,PAS 77,DRI 84,DEF 42,PHY 82,3,3,M/M,Left,2121
1246,,Bernardo Silva Portugal | WC,88,CAM CM,,PAC 77,SHO 78,PAS 84,DRI 92,DEF  61,PHY 68,4,3,H/H,Left,2131
1247,,Marc-Andre ter Stegen Germany | WC,88,GK,,DIV 86,HAN 85,KIC 87,REF 90,SPD 47,POS 85,1,4,M/M,Right,1010
1248,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1249,,Keylor Navas Costa Rica | WC,88,GK,,DIV 89,HAN 84,KIC 75,REF 89,SPD 54,POS 87,1,3,M/M,Right,1004
1250,,Luka Modric Croatia | WC,88,CM,,PAC 73,SHO 76,PAS 89,DRI 88,DEF 72,PHY 66,4,4,M/M,Right,2205
1251,,Eden Hazard Real Madrid | ESP 1,88,LW LM,,PAC 88,SHO 84,PAS 86,DRI 90,DEF 40,PHY 75,4,4,M/M,Right,2149
1252,,Filip Kostic Juventus | ITA 1,88,LM LWB LW,,PAC 90,SHO 83,PAS 87,DRI 86,DEF 75,PHY 85,3,2,H/H,Left,2314
1253,,Mason Mount Chelsea | ENG 1,88,CAM RW,,PAC 85,SHO 87,PAS 89,DRI 86,DEF 60,PHY 77,3,4,H/H,Right,2228
1254,,Romelu Lukaku Inter | ITA 1,88,ST CF,20K,PAC 87,SHO 88,PAS 78,DRI 83,DEF 40,PHY 86,3,4,M/L,Left,2083
1255,,Joao Cancelo Portugal | WC,88,LB RB LWB,,PAC 85,SHO  73,PAS 85,DRI 85,DEF 81,PHY 73,4,4,H/M,Right,2204
1256,,Ruben Dias Portugal | WC,88,CB,,PAC 63,SHO 39,PAS 66,DRI 68,DEF 88,PHY 88,2,4,M/H,Right,1847
1257,,Marquinhos Brazil | WC,88,CB,,PAC 79,SHO 56,PAS 75,DRI 74,DEF 89,PHY 80,3,3,M/H,Right,2035
1258,,Kevin Trapp Frankfurt | GER 1,88,GK,28.3K,DIV 87,HAN 86,KIC 82,REF 89,SPD 48,POS 87,1,4,M/M,Right,839
1259,,Gonzalo Higuain Inter Miami CF | MLS,88,ST CF,,PAC 87,SHO 89,PAS 80,DRI 85,DEF 34,PHY 82,3,4,L/L,Right,2106
1260,,Theo Hernandez Milan | ITA 1,88,LW LM RW ST,42.5K,PAC 95,SHO 82,PAS 81,DRI 85,DEF 65,PHY 85,3,3,H/M,Left,2219
1261,,Reece James Chelsea | ENG 1,88,RW RM ST,20K,PAC 88,SHO 85,PAS 86,DRI 86,DEF 58,PHY 85,3,3,H/M,Right,2237
1262,,Kai Havertz Chelsea | ENG 1,88,CAM CF ST,27.5K,PAC 88,SHO 86,PAS 77,DRI 89,DEF 49,PHY 84,4,4,M/M,Left,2154
1263,,David Alaba Real Madrid | ESP 1,88,CB,,PAC 81,SHO 66,PAS 85,DRI 83,DEF 87,PHY 87,3,4,M/M,Left,2279
1264,,David Alaba Real Madrid | ESP 1,88,CB,,PAC 81,SHO 66,PAS 85,DRI 83,DEF 91,PHY 81,3,4,M/M,Left,2272
1265,,Edin Dzeko Inter | ITA 1,88,ST CF,26.8K,PAC 89,SHO 88,PAS 68,DRI 83,DEF 48,PHY 82,3,5,M/M,Right,2039
1266,,Martin Odegaard Arsenal | ENG 1,88,CAM CM,21.5K,PAC 84,SHO 82,PAS 90,DRI 88,DEF 62,PHY 67,5,2,H/M,Left,2187
1267,,Gerard Moreno Villarreal CF | ESP 1,88,ST CF,22.3K,PAC 84,SHO 89,PAS 82,DRI 87,DEF 49,PHY 77,3,4,H/M,Left,2167
1268,,Federico Valverde Real Madrid | ESP 1,88,CM,48K,PAC 91,SHO 79,PAS 85,DRI 84,DEF 84,PHY 85,3,4,H/H,Right,2288
1269,,Niklas Sule Borussia Dortmund | GER 1,88,CB RB,22.8K,PAC 76,SHO 51,PAS 70,DRI 64,DEF 89,PHY 86,3,3,M/M,Right,1887
1270,,Gabriel Jesus Arsenal | ENG 1,88,ST CF RW,38.8K,PAC 89,SHO 87,PAS 82,DRI 91,DEF 46,PHY 82,4,3,H/H,Right,2206
1271,,Angel Di Maria Juventus | ITA 1,88,RW RM,,PAC 85,SHO 85,PAS 88,DRI 91,DEF 52,PHY 74,5,2,H/M,Left,2231
1272,,Antonio Di Natale Heroes | ITA 1,88,ST CF LW,23.5K,PAC 90,SHO 91,PAS 85,DRI 90,DEF 46,PHY 70,4,4,H/L,Right,2201
1273,,Diego Milito Heroes | ITA 1,88,ST CF,13.8K,PAC 83,SHO 89,PAS 75,DRI 84,DEF 43,PHY 80,3,4,H/L,Right,2104
1274,,Player,OVR,POS,BIN,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats
1275,,Rafael Marquez Heroes | ESP 1,88,CB CDM,20.3K,PAC 74,SHO 65,PAS 75,DRI 74,DEF 90,PHY 88,3,3,M/H,Right,2148
1276,,Mario Gomez Heroes | GER 1,88,ST CF,14.3K,PAC 83,SHO 90,PAS 73,DRI 82,DEF 43,PHY 83,3,4,H/M,Right,2068
1277,,Diego Forlan Heroes | ESP 1,88,ST CF LW,18.8K,PAC 86,SHO 90,PAS 79,DRI 85,DEF 55,PHY 76,4,4,H/H,Right,2186
